Can Crop that is also MarinePlant be considered a subcategory of 'Arthropod'?,  False.
Leaf and MarineBird SubClassOf VegetationSpecies,  False.
Crustacean and Foraminifer SubClassOf VegetationCover,  False.
Fish and MicrobiotaTaxonomy SubClassOf Flatworm,  False.
VegetationCover and Yeast SubClassOf IndigenousSpecies,  False.
Invertebrate and Liverwort SubClassOf Echinoderm,  False.
BlueGreenAlgae and VegetationSpecies SubClassOf Bacteria,  False.
Conifer and MicrobiotaTaxonomy SubClassOf SegmentedWorm,  False.
Livestock and Macrophyte SubClassOf Protist,  False.
Centipede and Macroalgae SubClassOf SlimeMold,  False.
Insect and Liverwort SubClassOf FloweringPlant,  False.
Animal and SegmentedWorm SubClassOf Anemone,  False.
Mushroom and Roundworm SubClassOf Vegetation,  False.
Microalgae and Millipede SubClassOf Zooplankton,  False.
Amoebae and Mushroom SubClassOf Dairy,  False.
Algae and Mold SubClassOf Foraminifer,  False.
Canopy and Zooplankton SubClassOf Fish,  False.
Arachnid and Mammal SubClassOf Liverwort,  False.
Millipede and Phytoplankton SubClassOf Insect,  False.
Coccolithophore and Crown SubClassOf Plankton,  False.
Plankton and Protist SubClassOf Amoebae,  False.
EvergreenVegetation and Macrophyte SubClassOf Livestock,  False.
Insect and SlimeMold SubClassOf Macrophyte,  False.
Coral and Plankton SubClassOf Reptile,  False.
ExoticVegetation and Flatworm SubClassOf SlimeMold,  False.
Fish and Livestock SubClassOf DominantSpecies,  False.
TreeRing and Yeast SubClassOf MarineMicrobiota,  False.
BlueGreenAlgae and Microbiota SubClassOf Bird,  False.
Mollusk and Yeast SubClassOf SegmentedWorm,  False.
ExoticVegetation and Macroalgae SubClassOf Millipede,  False.
Fern and Vertebrate SubClassOf Fungi,  False.
Flagellate and Mold SubClassOf Mammal,  False.
Ciliate and Conifer SubClassOf Poultry,  False.
Centipede and MarineMammal SubClassOf Anemone,  False.
Dairy and Mushroom SubClassOf Crop,  False.
Animal and MarinePlant SubClassOf Foraminifer,  False.
Amphibian and Microphyte SubClassOf Vegetation,  False.
Animal and Microalgae SubClassOf Mold,  False.
Anemone and ExoticVegetation SubClassOf Leaf,  False.
Fern and Litter SubClassOf MarineAnimal,  False.
FloweringPlant and Plankton SubClassOf Centipede,  False.
Flatworm SubClassOf Fern,  False.
DeciduousVegetation and Plant SubClassOf Pollen,  False.
Foraminifer and FungiTaxonomy SubClassOf ExoticSpecies,  False.
BlueGreenAlgae and MarineAnimal SubClassOf Mollusk,  False.
Fish and Mollusk SubClassOf Conifer,  False.
Amphibian and Reptile SubClassOf Microalgae,  False.
Crustacean and Sponge SubClassOf MarineInvertebrate,  True.
Crustacean and Sponge SubClassOf VegetationCover,  False.
Crustacean and Sponge SubClassOf Microalgae,  False.
Crustacean and Sponge SubClassOf Fungi,  False.
Crustacean and Sponge SubClassOf Arachnid,  False.
Crustacean and Sponge SubClassOf VegetationSpecies,  False.
Crustacean and Sponge SubClassOf Livestock,  False.
Crustacean and Sponge SubClassOf Flatworm,  False.
Crustacean and Sponge SubClassOf Diatom,  False.
Crustacean and Sponge SubClassOf FungiTaxonomy,  False.
Crustacean and Sponge SubClassOf MarinePlant,  False.
Crustacean and Sponge SubClassOf Moss,  False.
Crustacean and Sponge SubClassOf Vertebrate,  False.
Crustacean and Sponge SubClassOf Radiolarian,  False.
Crustacean and Sponge SubClassOf Human,  False.
Crustacean and Sponge SubClassOf MarineMicrobiota,  False.
Crustacean and Sponge SubClassOf Animal,  False.
Crustacean and Sponge SubClassOf Flagellate,  False.
Crustacean and Sponge SubClassOf Poultry,  False.
Crustacean and Sponge SubClassOf MarineMammal,  False.
Crustacean and Sponge SubClassOf Amphibian,  False.
Crustacean and Sponge SubClassOf Millipede,  False.
Crustacean and Sponge SubClassOf Plankton,  False.
Crustacean and Sponge SubClassOf Roundworm,  False.
Crustacean and Sponge SubClassOf Microphyte,  False.
Crustacean and Sponge SubClassOf SlimeMold,  False.
Crustacean and Sponge SubClassOf Microbiota,  False.
Crustacean and Sponge SubClassOf MicrobiotaTaxonomy,  False.
Crustacean and Sponge SubClassOf Coccolithophore,  False.
Crustacean and Sponge SubClassOf Lichen,  False.
Crustacean and Sponge SubClassOf Leaf,  False.
Crustacean and Sponge SubClassOf Pollen,  False.
Crustacean and Sponge SubClassOf Mushroom,  False.
Crustacean and Sponge SubClassOf Fish,  False.
Crustacean and Sponge SubClassOf Reptile,  False.
Crustacean and Sponge SubClassOf MarineAnimal,  True.
Crustacean SubClassOf MarineAnimal,  The given
Sponge SubClassOf MarineAnimal,  False.
Arthropod and Flagellate SubClassOf DeciduousVegetation,  False.
Ciliate and MarinePlant SubClassOf TreeRing,  False.
Conifer and Vegetation SubClassOf Diatom,  False.
Mollusk and VegetationSpecies SubClassOf Animal,  False.
Dairy and SegmentedWorm SubClassOf Moss,  False.
IndigenousSpecies and MarinePlant SubClassOf Arthropod,  False.
FloweringPlant and VegetationCover SubClassOf Foraminifer,  False.
Bird and MarineMammal SubClassOf Macrophyte,  False.
BlueGreenAlgae and MarineMicrobiota SubClassOf Mold,  False.
Coccolithophore and MarineMicrobiota SubClassOf Crop,  False.
Litter and Vegetation SubClassOf Crown,  False.
Animal and MarineAnimal SubClassOf Amoebae,  False.
Algae and Flatworm SubClassOf Plankton,  False.
Invertebrate and Poultry SubClassOf Microphyte,  False.
FungiTaxonomy and Microphyte SubClassOf Jellyfish,  False.
Arthropod and Fungi SubClassOf Human,  False.
Fish and Leaf SubClassOf Crustacean,  False.
DeciduousVegetation and Reptile SubClassOf Sporozoan,  False.
Flagellate and Human SubClassOf VegetationSpecies,  False.
Poultry and SegmentedWorm SubClassOf Plant,  False.
DeciduousVegetation and Phytoplankton SubClassOf BlueGreenAlgae,  False.
Radiolarian and Reptile SubClassOf Phytoplankton,  False.
Echinoderm and Plankton SubClassOf Roundworm,  False.
MarineInvertebrate and Moss SubClassOf DominantSpecies,  False.
Bird and Insect SubClassOf Arthropod,  False.
Pollen and TreeRing SubClassOf Diatom,  False.
IndigenousVegetation and VegetationSpecies SubClassOf SlimeMold,  False.
Arachnid and Fungi SubClassOf Millipede,  False.
EvergreenVegetation and Sporozoan SubClassOf MarineMicrobiota,  False.
DominantSpecies and Jellyfish SubClassOf Reptile,  False.
Mammal and Microalgae SubClassOf SegmentedWorm,  False.
Bacteria and Leaf SubClassOf Radiolarian,  False.
Bacteria and Sponge SubClassOf Bird,  False.
Amoebae and Diatom SubClassOf Liverwort,  False.
Crop and Invertebrate SubClassOf Vegetation,  False.
Foraminifer and FungiTaxonomy SubClassOf Anemone,  False.
Centipede and ExoticSpecies SubClassOf Mammal,  False.
Diatom and Jellyfish SubClassOf Invertebrate,  True.
Diatom and Jellyfish SubClassOf VegetationCover,  False.
Diatom and Jellyfish SubClassOf Microalgae,  False.
Diatom and Jellyfish SubClassOf Fungi,  False.
Diatom and Jellyfish SubClassOf Arachnid,  False.
Diatom and Jellyfish SubClassOf VegetationSpecies,  False.
Diatom and Jellyfish SubClassOf Livestock,  False.
Diatom and Jellyfish SubClassOf Sponge,  False.
Diatom and Jellyfish SubClassOf Flatworm,  False.
Diatom and Jellyfish SubClassOf FungiTaxonomy,  False.
Diatom and Jellyfish SubClassOf MarinePlant,  False.
Diatom and Jellyfish SubClassOf Moss,  False.
Diatom and Jellyfish SubClassOf Vertebrate,  False.
Diatom and Jellyfish SubClassOf Radiolarian,  False.
Diatom and Jellyfish SubClassOf Human,  False.
Diatom and Jellyfish SubClassOf MarineMicrobiota,  False.
Diatom and Jellyfish SubClassOf Animal,  The statement
Diatom and Jellyfish SubClassOf Flagellate,  False.
Diatom and Jellyfish SubClassOf Poultry,  False.
Diatom and Jellyfish SubClassOf MarineMammal,  False.
Diatom and Jellyfish SubClassOf Amphibian,  False.
Diatom and Jellyfish SubClassOf Millipede,  False.
Diatom and Jellyfish SubClassOf Plankton,  False.
Diatom and Jellyfish SubClassOf Roundworm,  False.
Diatom and Jellyfish SubClassOf Microphyte,  False.
Diatom and Jellyfish SubClassOf SlimeMold,  False.
Diatom and Jellyfish SubClassOf Microbiota,  False.
Diatom and Jellyfish SubClassOf MicrobiotaTaxonomy,  False.
Diatom and Jellyfish SubClassOf Coccolithophore,  False.
Diatom and Jellyfish SubClassOf Lichen,  False.
Diatom and Jellyfish SubClassOf Leaf,  False.
Diatom and Jellyfish SubClassOf Pollen,  False.
Diatom and Jellyfish SubClassOf Mushroom,  False.
Diatom and Jellyfish SubClassOf Fish,  False.
Diatom and Jellyfish SubClassOf Reptile,  False.
Diatom and Jellyfish SubClassOf MarineAnimal,  True.
Diatom SubClassOf MarineAnimal,  False.
Jellyfish SubClassOf MarineAnimal,  True.
Jellyfish SubClassOf VegetationCover,  False.
Jellyfish SubClassOf Microalgae,  False.
Jellyfish SubClassOf Fungi,  False.
Jellyfish SubClassOf Arachnid,  False.
Jellyfish SubClassOf VegetationSpecies,  False.
Jellyfish SubClassOf Livestock,  False.
Jellyfish SubClassOf Sponge,  False.
Jellyfish SubClassOf Flatworm,  False.
Jellyfish SubClassOf Diatom,  False.
Jellyfish SubClassOf FungiTaxonomy,  False.
Jellyfish SubClassOf MarinePlant,  False.
Jellyfish SubClassOf Moss,  False.
Jellyfish SubClassOf Vertebrate,  False.
Jellyfish SubClassOf Radiolarian,  False.
Jellyfish SubClassOf Human,  False.
Jellyfish SubClassOf MarineMicrobiota,  False.
Jellyfish SubClassOf Animal,  The statement
Jellyfish SubClassOf Flagellate,  False.
Jellyfish SubClassOf Poultry,  False.
Jellyfish SubClassOf MarineMammal,  False.
Jellyfish SubClassOf Amphibian,  False.
Jellyfish SubClassOf Millipede,  False.
Jellyfish SubClassOf Plankton,  The statement
Jellyfish SubClassOf Roundworm,  False.
Jellyfish SubClassOf Microphyte,  False.
Jellyfish SubClassOf SlimeMold,  False.
Jellyfish SubClassOf Microbiota,  False.
Jellyfish SubClassOf MicrobiotaTaxonomy,  False.
Jellyfish SubClassOf Coccolithophore,  False.
Jellyfish SubClassOf Lichen,  False.
Jellyfish SubClassOf Leaf,  False.
Jellyfish SubClassOf Pollen,  False.
Jellyfish SubClassOf Mushroom,  False.
Jellyfish SubClassOf Fish,  False.
Jellyfish SubClassOf Reptile,  False.
Jellyfish SubClassOf Macroalgae,  False.
Jellyfish SubClassOf Foraminifer,  False.
Jellyfish SubClassOf Dairy,  False.
Jellyfish SubClassOf Liverwort,  False.
Jellyfish SubClassOf Crustacean,  False.
Jellyfish SubClassOf Canopy,  False.
Jellyfish SubClassOf Coral,  False.
Jellyfish SubClassOf ExoticVegetation,  False.
Jellyfish SubClassOf Macrophyte,  False.
Jellyfish SubClassOf SegmentedWorm,  False.
Jellyfish SubClassOf LivingThing,  True.
Jellyfish SubClassOf LivingThing and MarineAnimal,  True.
Jellyfish SubClassOf Bird,  False.
Jellyfish SubClassOf Fern,  False.
Jellyfish SubClassOf DominantSpecies,  False.
Jellyfish SubClassOf BlueGreenAlgae,  False.
Jellyfish SubClassOf EvergreenVegetation,  False.
Jellyfish SubClassOf TreeRing,  False.
Jellyfish SubClassOf Vegetation,  False.
Jellyfish SubClassOf ExoticSpecies,  False.
Jellyfish SubClassOf Litter,  False.
Jellyfish SubClassOf Crown,  False.
Jellyfish SubClassOf Invertebrate,  True.
Jellyfish SubClassOf Invertebrate and LivingThing and MarineAnimal,  True.
Jellyfish SubClassOf Anemone,  False.
Jellyfish SubClassOf Ciliate,  False.
Jellyfish SubClassOf Zooplankton,  False.
Jellyfish SubClassOf FloweringPlant,  False.
Jellyfish SubClassOf Sporozoan,  False.
Jellyfish SubClassOf IndigenousVegetation,  False.
Jellyfish SubClassOf Nutrient,  False.
Jellyfish SubClassOf IndigenousSpecies,  False.
Jellyfish SubClassOf MarineInvertebrate,  True.
Jellyfish SubClassOf Invertebrate and LivingThing and MarineAnimal and MarineInvertebrate,  True\n
Jellyfish SubClassOf Conifer,  False.
Jellyfish SubClassOf Yeast,  False.
Jellyfish SubClassOf Mammal,  False.
Jellyfish SubClassOf Protist,  False.
Jellyfish SubClassOf Centipede,  False.
Jellyfish SubClassOf Crop,  False.
Jellyfish SubClassOf Algae,  False.
Jellyfish SubClassOf Arthropod,  False.
Jellyfish SubClassOf MarineBird,  False.
Jellyfish SubClassOf Chlorophyll,  False.
Jellyfish SubClassOf Mollusk,  False.
Jellyfish SubClassOf Echinoderm,  False.
Jellyfish SubClassOf Plant,  False.
Jellyfish SubClassOf Amoebae,  False.
Jellyfish SubClassOf Insect,  False.
Jellyfish SubClassOf Mold,  False.
Jellyfish SubClassOf Bacteria,  False.
Jellyfish SubClassOf DeciduousVegetation,  False.
Jellyfish SubClassOf Phytoplankton,  False.
Crop and Roundworm SubClassOf FungiTaxonomy,  False.
Ciliate and Human SubClassOf Microalgae,  False.
Mushroom and Poultry SubClassOf Nutrient,  False.
Echinoderm and FloweringPlant SubClassOf Diatom,  False.
Coral and Zooplankton SubClassOf MicrobiotaTaxonomy,  False.
Microbiota and Plant SubClassOf Moss,  False.
Coccolithophore and Millipede SubClassOf Animal,  False.
Pollen and Vegetation SubClassOf Arachnid,  False.
Crown and Roundworm SubClassOf Fungi,  False.
Fern and Zooplankton SubClassOf Reptile,  False.
Crop and Invertebrate SubClassOf MarineMicrobiota,  False.
DominantSpecies and Microphyte SubClassOf Bird,  False.
Canopy and Lichen SubClassOf Algae,  False.
Leaf and MarineInvertebrate SubClassOf FloweringPlant,  False.
Human and Reptile SubClassOf SegmentedWorm,  False.
MarineMicrobiota and Mollusk SubClassOf Flagellate,  False.
Coccolithophore and Livestock SubClassOf Lichen,  False.
Diatom and IndigenousSpecies SubClassOf Sponge,  False.
Crop and Vegetation SubClassOf Microbiota,  False.
Algae and ExoticVegetation SubClassOf Centipede,  False.
Diatom and Invertebrate SubClassOf IndigenousSpecies,  False.
FloweringPlant and TreeRing SubClassOf Echinoderm,  False.
Coral and Nutrient SubClassOf Amphibian,  False.
Leaf and Yeast SubClassOf IndigenousVegetation,  False.
Radiolarian and Reptile SubClassOf Conifer,  False.
Vegetation and Vertebrate SubClassOf Dairy,  False.
Roundworm and SlimeMold SubClassOf Fern,  False.
Conifer and DeciduousVegetation SubClassOf Fish,  False.
Microphyte and Radiolarian SubClassOf MarineMammal,  False.
Centipede and Microphyte SubClassOf Coccolithophore,  False.
Fungi and Mold SubClassOf Chlorophyll,  False.
DeciduousVegetation and FungiTaxonomy SubClassOf Roundworm,  False.
Crustacean and Protist SubClassOf VegetationSpecies,  False.
Macrophyte and MarineAnimal SubClassOf Human,  False.
Lichen and Macrophyte SubClassOf Macroalgae,  False.
Macroalgae and Reptile SubClassOf Microbiota,  False.
Flagellate and Insect SubClassOf Millipede,  False.
Arthropod and Sporozoan SubClassOf VegetationCover,  False.
Litter and Phytoplankton SubClassOf Flagellate,  False.
EvergreenVegetation and Millipede SubClassOf IndigenousSpecies,  False.
Amoebae and Mollusk SubClassOf Centipede,  False.
Algae and VegetationCover SubClassOf Lichen,  False.
IndigenousSpecies and TreeRing SubClassOf Flatworm,  False.
Mammal and Nutrient SubClassOf Litter,  False.
ExoticVegetation and Phytoplankton SubClassOf Mollusk,  False.
Coccolithophore and IndigenousSpecies SubClassOf Zooplankton,  False.
Jellyfish and TreeRing SubClassOf Dairy,  False.
Bacteria and Sporozoan SubClassOf Vegetation,  False.
Litter and Mammal SubClassOf Liverwort,  False.
Crown and Fungi SubClassOf Bacteria,  False.
MarineBird and Protist SubClassOf Anemone,  False.
MarineMammal and VegetationCover SubClassOf Crop,  False.
IndigenousVegetation and Macroalgae SubClassOf EvergreenVegetation,  False.
Foraminifer and Insect SubClassOf Leaf,  False.
IndigenousSpecies and MarineMicrobiota SubClassOf ExoticSpecies,  False.
Mushroom and VegetationCover SubClassOf Crown,  False.
Millipede and Moss SubClassOf Microphyte,  False.
Amoebae and BlueGreenAlgae SubClassOf Plankton,  False.
Chlorophyll and Poultry SubClassOf Sporozoan,  False.
Canopy and Liverwort SubClassOf BlueGreenAlgae,  False.
Bird and Mammal SubClassOf Coral,  False.
Phytoplankton and Protist SubClassOf Mushroom,  False.
Conifer and Crop SubClassOf SegmentedWorm,  False.
Fungi and Pollen SubClassOf Yeast,  False.
Anemone and Mammal SubClassOf Fungi,  False.
Fern and MarinePlant SubClassOf Bird,  False.
Human and MarineInvertebrate SubClassOf Poultry,  False.
MarinePlant and Poultry SubClassOf Vegetation,  False.
Crown and Fish SubClassOf Echinoderm,  False.
FungiTaxonomy and Yeast SubClassOf Bacteria,  False.
MarineBird and MarineMicrobiota SubClassOf Leaf,  False.
Amphibian and Mollusk SubClassOf MarineAnimal,  False.
Canopy and ExoticVegetation SubClassOf Mold,  False.
Algae and Foraminifer SubClassOf Crown,  False.
Ciliate and MarineMammal SubClassOf ExoticSpecies,  False.
Mammal and Plant SubClassOf Coccolithophore,  False.
IndigenousVegetation and MarineMammal SubClassOf Microphyte,  False.
Macrophyte and SlimeMold SubClassOf Foraminifer,  False.
Lichen SubClassOf Fish,  False.
Chlorophyll and Diatom SubClassOf Conifer,  False.
Canopy and VegetationSpecies SubClassOf Pollen,  False.
Mold and Sporozoan SubClassOf MarineInvertebrate,  False.
Chlorophyll and Litter SubClassOf Moss,  False.
FungiTaxonomy and Radiolarian SubClassOf TreeRing,  False.
Dairy and Protist SubClassOf Microalgae,  False.
Mushroom and VegetationCover SubClassOf Animal,  False.
Jellyfish and TreeRing SubClassOf DominantSpecies,  False.
Microphyte and Vertebrate SubClassOf FungiTaxonomy,  False.
Ciliate and Insect SubClassOf ExoticVegetation,  False.
FloweringPlant and IndigenousSpecies SubClassOf Vertebrate,  False.
Echinoderm and Jellyfish SubClassOf Plant,  False.
Echinoderm and MicrobiotaTaxonomy SubClassOf MarineMicrobiota,  False.
Amoebae and Plant SubClassOf Reptile,  False.
Chlorophyll and Millipede SubClassOf Algae,  False.
Canopy and Echinoderm SubClassOf Radiolarian,  False.
Roundworm and Vegetation SubClassOf MarineBird,  False.
FungiTaxonomy and Insect SubClassOf Liverwort,  False.
Pollen and Protist SubClassOf Insect,  False.
Macrophyte and Zooplankton SubClassOf Anemone,  False.
Fern and Lichen SubClassOf Vegetation,  False.
Human and Macroalgae SubClassOf Livestock,  False.
DominantSpecies and Insect SubClassOf Macrophyte,  False.
Crown and Sporozoan SubClassOf Mold,  False.
Litter and MarineInvertebrate SubClassOf Crop,  False.
MarineBird and Millipede SubClassOf Crown,  False.
Amoebae and Bacteria SubClassOf Coral,  False.
Canopy and VegetationCover SubClassOf Plankton,  False.
Fungi and TreeRing SubClassOf Ciliate,  False.
Coral and Microphyte SubClassOf MarineMammal,  False.
ExoticVegetation and MarineBird SubClassOf DeciduousVegetation,  False.
Leaf and Livestock SubClassOf ExoticSpecies,  False.
Reptile and TreeRing SubClassOf Pollen,  False.
Liverwort and Yeast SubClassOf Moss,  False.
DeciduousVegetation and Diatom SubClassOf Nutrient,  False.
Radiolarian and Vertebrate SubClassOf Invertebrate,  False.
Microbiota and Mold SubClassOf MicrobiotaTaxonomy,  False.
Conifer and Plankton SubClassOf Canopy,  False.
Diatom and Radiolarian SubClassOf Animal,  False.
Centipede and Crop SubClassOf Diatom,  False.
Mushroom and Zooplankton SubClassOf SlimeMold,  False.
Invertebrate and Jellyfish SubClassOf FloweringPlant,  False.
FloweringPlant and Microphyte SubClassOf Microbiota,  False.
Coral and Microalgae SubClassOf Arachnid,  False.
IndigenousSpecies and Phytoplankton SubClassOf IndigenousVegetation,  False.
Jellyfish and Reptile SubClassOf Conifer,  False.
Crustacean and Echinoderm SubClassOf Dairy,  False.
Amoebae and Arthropod SubClassOf Litter,  False.
Chlorophyll and IndigenousSpecies SubClassOf Fish,  False.
EvergreenVegetation and Sponge SubClassOf MarineMammal,  False.
Flagellate and Mammal SubClassOf Pollen,  False.
Phytoplankton and SegmentedWorm SubClassOf ExoticSpecies,  False.
FungiTaxonomy and TreeRing SubClassOf Invertebrate,  False.
Centipede and Nutrient SubClassOf Arthropod,  False.
Macrophyte and Mollusk SubClassOf Microalgae,  False.
Coccolithophore and Lichen SubClassOf MarineInvertebrate,  False.
Vertebrate SubClassOf DominantSpecies,  False.
Pollen and SlimeMold SubClassOf MicrobiotaTaxonomy,  False.
Diatom and Litter SubClassOf Animal,  False.
Foraminifer and Mammal SubClassOf BlueGreenAlgae,  False.
MarineMammal and Phytoplankton SubClassOf MarinePlant,  False.
IndigenousSpecies and Mammal SubClassOf Crustacean,  False.
Jellyfish and Leaf SubClassOf Sporozoan,  False.
BlueGreenAlgae and Macrophyte SubClassOf VegetationSpecies,  False.
Lichen and MarineMicrobiota SubClassOf VegetationCover,  False.
Amoebae and Chlorophyll SubClassOf Macroalgae,  False.
Moss and Sponge SubClassOf Phytoplankton,  False.
Flatworm and Sporozoan SubClassOf Flagellate,  False.
Litter and Poultry SubClassOf Lichen,  False.
FungiTaxonomy and VegetationCover SubClassOf Sponge,  False.
Bird and Protist SubClassOf Yeast,  False.
Macrophyte and VegetationCover SubClassOf Centipede,  False.
DeciduousVegetation and TreeRing SubClassOf Fern,  False.
Liverwort and Vertebrate SubClassOf Flatworm,  False.
Insect and MarineAnimal SubClassOf Amphibian,  False.
MarineInvertebrate and Plant SubClassOf Amoebae,  False.
Human and MarineMammal SubClassOf DeciduousVegetation,  False.
MarineMicrobiota and Pollen SubClassOf Microphyte,  False.
Amphibian and Sponge SubClassOf Human,  False.
Animal and MarineBird SubClassOf BlueGreenAlgae,  False.
Algae and MarinePlant SubClassOf Coral,  False.
Canopy and Invertebrate SubClassOf Mushroom,  False.
Conifer and IndigenousVegetation SubClassOf Roundworm,  False.
Foraminifer and Fungi SubClassOf Canopy,  False.
Amphibian and Leaf SubClassOf Phytoplankton,  False.
Mammal and Reptile SubClassOf Macroalgae,  False.
MarineInvertebrate and Moss SubClassOf Yeast,  False.
Macroalgae and Poultry SubClassOf Millipede,  False.
DeciduousVegetation and MarineMammal SubClassOf VegetationCover,  False.
Amoebae and Yeast SubClassOf Flagellate,  False.
Algae and Dairy SubClassOf Arachnid,  False.
Ciliate and Mold SubClassOf Fungi,  False.
Lichen and VegetationCover SubClassOf Reptile,  False.
Radiolarian and TreeRing SubClassOf SlimeMold,  False.
Ciliate and Leaf SubClassOf Radiolarian,  False.
MarinePlant and Mushroom SubClassOf Zooplankton,  False.
Amphibian and Chlorophyll SubClassOf FloweringPlant,  False.
Animal and Microphyte SubClassOf SegmentedWorm,  False.
DeciduousVegetation and Plant SubClassOf Vegetation,  False.
FloweringPlant and Yeast SubClassOf Mold,  False.
Conifer and Jellyfish SubClassOf Bacteria,  False.
Fungi and Roundworm SubClassOf Poultry,  False.
Diatom and Fern SubClassOf MarineAnimal,  False.
Crop and Fern SubClassOf Livestock,  False.
Echinoderm and MarineInvertebrate SubClassOf Insect,  False.
Anemone and Poultry SubClassOf Leaf,  False.
Coccolithophore and Diatom SubClassOf Jellyfish,  False.
Crop and Plankton SubClassOf DominantSpecies,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Animal,  True.
EvergreenVegetation and MarineInvertebrate SubClassOf VegetationCover,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Microalgae,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Fungi,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Arachnid,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf VegetationSpecies,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Livestock,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Flatworm,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Diatom,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf FungiTaxonomy,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf MarinePlant,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Moss,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Vertebrate,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Radiolarian,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf Human,  False.
EvergreenVegetation and MarineInvertebrate SubClassOf MarineMicrobiota,  False.
EvergreenVegetation SubClassOf Animal,  False.
MarineInvertebrate SubClassOf Animal,  True.
MarineInvertebrate SubClassOf VegetationCover,  False.
MarineInvertebrate SubClassOf Microalgae,  False.
MarineInvertebrate SubClassOf Fungi,  False.
MarineInvertebrate SubClassOf Arachnid,  False.
MarineInvertebrate SubClassOf VegetationSpecies,  False.
MarineInvertebrate SubClassOf Livestock,  False.
MarineInvertebrate SubClassOf Sponge,  False.
MarineInvertebrate SubClassOf Flatworm,  False.
MarineInvertebrate SubClassOf Diatom,  False.
MarineInvertebrate SubClassOf FungiTaxonomy,  False.
MarineInvertebrate SubClassOf MarinePlant,  False.
MarineInvertebrate SubClassOf Moss,  False.
MarineInvertebrate SubClassOf Vertebrate,  False.
MarineInvertebrate SubClassOf Radiolarian,  False.
MarineInvertebrate SubClassOf Human,  False.
MarineInvertebrate SubClassOf MarineMicrobiota,  False.
MarineInvertebrate SubClassOf Flagellate,  False.
MarineInvertebrate SubClassOf Poultry,  False.
MarineInvertebrate SubClassOf MarineMammal,  False.
MarineInvertebrate SubClassOf Amphibian,  False.
MarineInvertebrate SubClassOf Millipede,  False.
MarineInvertebrate SubClassOf Plankton,  False.
MarineInvertebrate SubClassOf Roundworm,  False.
MarineInvertebrate SubClassOf Microphyte,  False.
MarineInvertebrate SubClassOf SlimeMold,  False.
MarineInvertebrate SubClassOf Microbiota,  False.
MarineInvertebrate SubClassOf MicrobiotaTaxonomy,  False.
MarineInvertebrate SubClassOf Coccolithophore,  False.
MarineInvertebrate SubClassOf Lichen,  False.
MarineInvertebrate SubClassOf Leaf,  False.
MarineInvertebrate SubClassOf Pollen,  False.
MarineInvertebrate SubClassOf Mushroom,  False.
MarineInvertebrate SubClassOf Fish,  False.
MarineInvertebrate SubClassOf Reptile,  False.
MarineInvertebrate SubClassOf MarineAnimal,  True.
MarineInvertebrate SubClassOf Animal and MarineAnimal,  False.
MarineInvertebrate SubClassOf Macroalgae,  False.
MarineInvertebrate SubClassOf Foraminifer,  False.
MarineInvertebrate SubClassOf Dairy,  False.
MarineInvertebrate SubClassOf Liverwort,  False.
MarineInvertebrate SubClassOf Crustacean,  False.
MarineInvertebrate SubClassOf Canopy,  False.
MarineInvertebrate SubClassOf Coral,  False.
MarineInvertebrate SubClassOf ExoticVegetation,  False.
MarineInvertebrate SubClassOf Macrophyte,  False.
MarineInvertebrate SubClassOf SegmentedWorm,  False.
MarineInvertebrate SubClassOf LivingThing,  True.
MarineInvertebrate SubClassOf Animal and LivingThing,  True.
MarineInvertebrate SubClassOf Bird,  False.
MarineInvertebrate SubClassOf Fern,  False.
MarineInvertebrate SubClassOf DominantSpecies,  False.
MarineInvertebrate SubClassOf BlueGreenAlgae,  False.
MarineInvertebrate SubClassOf EvergreenVegetation,  False.
MarineInvertebrate SubClassOf TreeRing,  False.
MarineInvertebrate SubClassOf Vegetation,  False.
MarineInvertebrate SubClassOf ExoticSpecies,  False.
MarineInvertebrate SubClassOf Litter,  False.
MarineInvertebrate SubClassOf Crown,  False.
MarineInvertebrate SubClassOf Jellyfish,  False.
MarineInvertebrate SubClassOf Invertebrate,  True.
MarineInvertebrate SubClassOf Animal and Invertebrate and LivingThing,  False.
MarineInvertebrate SubClassOf Anemone,  False.
MarineInvertebrate SubClassOf Ciliate,  False.
MarineInvertebrate SubClassOf Zooplankton,  False.
MarineInvertebrate SubClassOf FloweringPlant,  False.
MarineInvertebrate SubClassOf Sporozoan,  False.
MarineInvertebrate SubClassOf IndigenousVegetation,  False.
MarineInvertebrate SubClassOf Nutrient,  False.
MarineInvertebrate SubClassOf IndigenousSpecies,  False.
MarineInvertebrate SubClassOf Conifer,  False.
